id,code_pddikti,name,abbreviaton,country,bentuk_pendidikan,korwil_scope,lldikti_scope,website,alamat,description,sinta_score_v2_overall,sinta_score_v2_3year,sinta_score_v2_productivity_overall,sinta_score_v2_productivity_3year,sinta_score_v3_overall,sinta_score_v3_3year,sinta_score_v3_productivity_overall,sinta_score_v3_productivity_3year,province.id,province.code,province.name,city.id,city.code,city.name,pddikti_province.id,pddikti_province.name,pddikti_city.id,pddikti_city.name
442,001011,Universitas Syiah Kuala,USK,ID,Universitas,,,www.usk.ac.id,"Universitas Syiah Kuala   Jln. Teuku Nyak Arief  Darussalam, Banda Aceh, Aceh, 2","Syiah Kuala University (Indonesian: Universitas Syiah Kuala (Unsyiah)), founded on September 2, 1961, is the largest and the oldest national university in Banda Aceh, Indonesia. The name of the university is taken from the prominent theologian, Tengku Abdur Rauf As Singkili, who lived in the 16th century.    Unsyiah has twelve faculties, providing Associate, Bachelor, and master's degrees. Unsyiah has 131 laboratories for student lab work, student and lecturer experiments, and community service. The laboratories are spread across departments and faculties as follows: economics 2, veterinary science 11, law 1 engineering 29, agriculture 17, medical 27, mathematics and natural sciences 26, and one integrated laboratory",403262,175687,233.78,101.85,860729.383,319757.494,450.17,167.24,1,11,ACEH,19,11.71,KOTA BANDA ACEH,060000,Prov. Aceh,066104,Kec. Syiah Kuala
399,001016,Universitas Mataram,UNRAM,ID,Universitas,8,,www.unram.ac.id,Jalan Majapahit No 62,"Universitas Mataram (Unram) didirikan pada tanggal 19 Desember 1963 atas dasar Surat Keputusan Menteri PTIP tanggal 3 Nopember 1962 dan disyahkan berdasarkan Keputusan Presiden Republik Indonesia No 257 Tahun 1963 yang berlaku terhitung mulai tanggal 1 Oktober 1962.  Keberadaan Unram diawali oleh terbentuknya Fakultas Ekonomi, dan pada tahun 1967 berturut-turut berdiri Fakultas Pertanian dan Fakultas Peternakan. Di tahun yang sama, Sekolah Tinggi Hukum dan Pengetahuan Masyarakat Sangkareang berubah status dan resmi menjadi Fakultas Hukum Unram, dilanjutkan dengan Fakultas Keguruan dan Ilmu Pendidikan (FKIP) tahun 1981, dan Fakultas Teknik tahun 1993. Dalam perkembangannya, pada tahun 2007 Unram menambah 2 fakultas baru yakni  Fakultas MIPA dan  Fakultas Kedokteran, serta 1 fakultas baru pada tahun 2012 yakni, Fakultas Teknologi Pangan dan Agroindustri.",440653,89587,357.09,72.6,829070.434,352184.9095,631.43,268.23,18,52,NUSA TENGGARA BARAT,291,52.71,KOTA MATARAM,230000,Prov. Nusa Tenggara Barat,236005,Kec. Selaperang
476,031015,Universitas Tarumanagara,UNTAR,ID,Universitas,3,3,www.untar.ac.id,"Jalan S Parman No 1, Grogol",,60330,36221,140.96,84.63,765021.117,492136.3035,2084.53,1340.97,11,31,DKI JAKARTA,158,31.73,KOTA ADM. JAKARTA BARAT,010000,Prov. D.K.I. Jakarta,016200,Kota Jakarta Barat
1246,041033,Universitas Pamulang,unpam,ID,Universitas,4,4,www.unpam.ac.id,"Jalan Suryakencana No 1 Pamulang, Kota Tangerang Selatan Provinsi Banten",,66828,44744,37.48,25.09,749617.253,425274.4555,388.4,220.35,16,36,BANTEN,270,36.71,KOTA TANGERANG,280000,Prov. Banten,286300,Kota tangerang Selatan
440,001009,Universitas Sriwijaya,Unsri,ID,Universitas,,,www.unsri.ac.id,Jl Raya Palembang Prabumulih Km. 32  Inderalaya Ogan Komering Ilir,,258603,128482,206.39,102.54,735534.265,252617.5575,578.25,198.6,6,16,SUMATERA SELATAN,108,16.10,KAB. OGAN ILIR,110000,Prov. Sumatera Selatan,111000,Kab. Ogan Ilir
2053,071024,Universitas Muhammadiyah Malang,UMM,ID,Universitas,7,7,www.umm.ac.id,Jalan Raya Tlogomas No 246,,94488,55230,145.14,84.84,723715.8465,319087.56,958.56,422.63,15,35,JAWA TIMUR,259,35.73,KOTA MALANG,050000,Prov. Jawa Timur,056105,Kec. Lowokwaru
382,051001,Universitas Islam Indonesia,UII,ID,Universitas,5,5,www.uii.ac.id,"Jalan Kaliurang Km 14,5 Sleman",,160291,65188,216.03,87.85,714438.1535,309997.563,897.54,389.44,14,34,DAERAH ISTIMEWA YOGYAKARTA,226,34.04,KAB. SLEMAN,040000,Prov. D.I. Yogyakarta,040211,Kec. Ngemplak
475,001022,Universitas Tanjungpura,UNTAN,ID,Universitas,11,,https://untan.ac.id,Jalan Jenderal Ahmad Yani,"10 Maret 1959  Pengukuhan Jajasan Perguruan Tinggi Daja Nasional berdasarkan Akte Notaris Nomor 13, Kantor Notaris (w.s) Achmad Mourtadha Pontianak..    20 Mei 1959  Didirikan universitas swasta Universitas Daya Nasional oleh tokoh-tokoh politik dan pemuka masyarakat Kalimantan Barat (Kalbar) dengan 2 (dua) fakultas: Fakultas Hukum dan Fakultas Tata Niaga.    27 Mei 1961  Perubahan Nama dan Anggaran Dasar Jajasan Perguruan Tinggi Daja Nasional, dikukuhkan berdasarkan Akte Notaris.    16 Mei 1963  Universitas Daya Nasional dinegerikan menjadi Universitas Negeri Pontianak (UNEP) berdasarkan Surat Keputusan Menteri PTIP Nomor 53 Tahun 1963 tanggal 16 Mei 1963. Tanggal penegerian ditetapkan 20 Mei 1963. Perubahan ini ditandai pula dengan dibukanya 2 fakultas yaitu Fakultas Pertanian dan Fakultas Teknik serta perubahan Fakultas Tata Niaga menjadi Fakultas Ekonomi. Tercatat sebagai pelopor pembukaan Fakultas Pertanian adalah Ir. Soedarso Rawidjo, Kepala Dinas Pertanian Prop. Kalbar dan pelopor pembukaan Fakultas Teknik adalah Ir. Ktut Kontra, Kepala PLN Kalbar saat itu.    14 September 1965  Perubahan nama UNEP menjadi Universitas Dwikora berdasarkan Surat Keputusan Presiden RI Nomor 278 Tahun 1965 tanggal 14 September 1965, sekaligus pembukaan Fakultas Ilmu Sosial dan Ilmu Politik (Fisipol) yang dipelopori oleh Drs. Soepardal, Kepala Bagian Sosial Politik pada Kantor Gubernur KDH Prop. Kalbar. Ketua Presidium dijabat oleh Kolonel Dokter Soegeng, Pakesdam XII Tanjungpura.    15 Agustus 1967  Perubahan nama Universitas Dwikora menjadi Universitas Tanjungpura (UNTAN ), berdasarkan Surat Keputusan Presiden RI Nomor 171 Tahun 1967. Sebagai Rektor diangkat Letkol CKH Mu-hammad Isja, SH berdasarkan Surat Ke-putusan Presiden RI Nomor 39/14/1969.",83304,39439,77.42,36.65,696072.8135,334591.8255,619.28,297.68,20,61,KALIMANTAN BARAT,327,61.71,KOTA PONTIANAK,130000,Prov. Kalimantan Barat,136006,Kec. Pontianak Tenggara
398,001026,Universitas Lampung,UNILA,ID,Universitas,2,,www.unila.ac.id,Jl Sumantri Brojonegoro No 1 Gedong Meneng,,203992,83407,157.28,64.31,695285.1305,286139.101,538.98,221.81,8,18,LAMPUNG,139,18.71,KOTA BANDAR LAMPUNG,120000,Prov. Lampung,126011,Kec. Rajabasa
427,001012,Universitas Sam Ratulangi,UNSRAT,ID,Universitas,9,,www.unsrat.ac.id,Kampus Unsrat Bahu,,137904,50023,95.11,34.5,647104.3915,208273.1135,513.98,165.43,25,71,SULAWESI UTARA,382,71.71,KOTA MANADO,170000,Prov. Sulawesi Utara,176001,Kec. Malalayang
509,001048,Universitas Pendidikan Ganesha,Undiksha,ID,Universitas,8,,https://www.undiksha.ac.id,Jalan Udayana Nomor 11 Singaraja,"Undiksha merupakan perguruan tinggi yang dikembangkan berdasarkan Pancasila dan Undang-Undang Dasar 1945 yang menjunjung nilai-nilai kemanusiaan, menghasilkan tenaga kependidikan, dan tenaga non-kependidikan yang bertakwa kepada Tuhan Yang Maha Esa, memiliki kemampuan akademis-profesional yang tinggi, mengembangkan ilmu pengetahuan, teknologi, dan seni. Universitas Pendidikan Ganesha (Undiksha) merupakan institusi pendidikan tinggi negeri yang mencetak sumber daya manusia dalam bidang kependidikan dan non- kependidikan.",133761,74837,262.28,146.74,644908.105,257835.4925,1064.2,425.47,17,51,BALI,281,51.08,KAB. BULELENG,220000,Prov. Bali,220106,Kec. Buleleng
491,001020,Universitas Jambi,UNJA,ID,Universitas,10,,www.unja.ac.id,Jl. Raya Jambi Muara Bulian Km 15,"Universitas Jambi (UNJA) merupakan salah satu Perguruan Tinggi Negeri (PTN) yang menerapkan pola pengelolaan keuangan Bandan Layanan Umum (BLU) yang saat ini sedang mempersiapkan diri untuk menjadi PTN berbadan hukum (PTNBH). UNJA saat ini mengelola 92 program studi akademik, vokasi, dan profesi yang penyelenggaraan akademiknya dikelola oleh 7 Fakultas dan 1 Program Pascasarjana.",100455,57190,99.66,56.74,616569.505,312354.4525,504.97,255.82,5,15,JAMBI,92,15.05,KAB. MUARO JAMBI,100000,Prov. Jambi,100701,Kec. Jambi Luar Kota
386,051013,Universitas Ahmad Dahlan,UAD,ID,Universitas,5,5,uad.ac.id,Jalan Kapas No 9 Semaki,"The aim of Universitas Ahmad Dahlan (UAD) is the elaboration of the aim of national education and higher education, based on Al-Qurâan and As-Sunnah    The Aim of National Education    The national education functions to develop the capability, character, and civilization of the nation for enhancing its intellectual capacity, and is aimed at developing learnersâ potentials so that they become persons imbued with human values who are faithful and pious to one and only God; who possess morals and noble character; who are healthy, knowledgeable, competent, creative, independent; and as citizens are democratic and responsible.    The Aims of Higher Education    To prepare the learners to be the members of society who have academic and or professional capability to implement and or create science, technology and or arts.  To develop and spread science and technology and or arts, then promote their functions to increase the society life level and enrich the national culture.  The Aims of Education at UAD    To educate the learners to be muslim scholars who are faithful and pious, have good character, academic capability, professionality, and strive to realize the truly Islamic society  To create the learners to be the leaders with Muhammadiyah characters  To develop and spread science, technology, and arts in order to develop Islam and increase the human welfare.  The university aims are specifically determined through the development of similar science groups based on Islamic teaching and Pancasila  The University Grand Scientific Design    Integrity of Science-Technology-Arts, dynamic service anticipation, leadership, and scientific development based on Islam    Motto    Moral and Intellectual Integrity",175249,88903,257.34,130.55,615093.579,276392.2675,840.29,377.59,14,34,DAERAH ISTIMEWA YOGYAKARTA,227,34.71,KOTA YOGYAKARTA,040000,Prov. D.I. Yogyakarta,046004,Kec. Umbulharjo
3512,201002,Universitas Islam Negeri Sunan Kalijaga,UIN Sunan Kalijaga,ID,Universitas,55,,www.uin-suka.ac.id,Jalan Marsda Adisucipto No. 1,,60402,33702,80.97,45.18,569539.043,329400.408,793.23,458.77,14,34,DAERAH ISTIMEWA YOGYAKARTA,226,34.04,KAB. SLEMAN,040000,Prov. D.I. Yogyakarta,040200,Kab. Sleman
1872,051007,Universitas Muhammadiyah Yogyakarta,UMY,ID,Universitas,5,5,www.umy.ac.id,Jl Lingkar Barat Tamantirto Kasihan Bantul Yogyakarta,Muda Mendunia,131558,75935,215.32,124.28,560830.5775,269050.4935,898.77,431.17,14,34,DAERAH ISTIMEWA YOGYAKARTA,224,34.02,KAB. BANTUL,040000,Prov. D.I. Yogyakarta,040115,Kec. Kasihan
581,011003,Universitas Muhammadiyah Sumatera Utara,UMSU,ID,Universitas,1,1,www.umsu.ac.id,Jl Kapt Mukhtar Basri Ba No 3 Glugur Darat II,,40794,24300,76.39,45.51,549874.8955,312594.774,914.93,520.12,2,12,SUMATERA UTARA,49,12.71,KOTA MEDAN,070000,Prov. Sumatera Utara,076015,Kec. Medan Timur
1394,041004,Universitas Pakuan,Unpak,ID,Universitas,4,4,www.unpak.ac.id,Jalan Pakuan No.1 Ciheuleut,UNGGUL - MANDIRI - BERKARAKTER,39633,24577,101.88,63.18,548354.132,203394.329,1315,487.76,12,32,JAWA BARAT,179,32.71,KOTA BOGOR,020000,Prov. Jawa Barat,026104,Kec. Kota Bogor Tengah
500,001040,Universitas Negeri Medan,UNIMED,ID,Universitas,1,,http://www.unimed.ac.id,Jalan Willem Iskandar Pasar V Medan Estate,,89244,45372,94.84,48.22,544706.22,273231.341,2765.01,1386.96,2,12,SUMATERA UTARA,49,12.71,KOTA MEDAN,070000,Prov. Sumatera Utara,076000,Kota Medan
7,001023,Universitas Jenderal Soedirman,UNSOED,ID,Universitas,,,www.unsoed.ac.id,Jl Prof Dr HR Boenyamin 708,"Sesuai dengan amanat yang tersurat dalam Pembukaan UUD 1945 dan desakan masyarakat Banyumas akan kebutuhan pendidikan tinggi, para pemimpin formal dan informal Banyumas menggagas perlunya didirikan perguruan tinggi/universitas di wilayah Banyumas. Sebagai tindak lanjut gagasan ini dibentuklah Yayasan Pembina Universitas Jenderal Soedirman dengan Akte Notaris No. 32 tanggal 20 September 1961. Selanjutnya, atas desakan masyarakat, dinas instansi, dan TNI, Yayasan Pembina Universitas Jenderal Soedirman berusaha mewujudkan berdirinya universitas. Dengan Surat Keputusan Presiden RI No. 195 tertanggal 23 September 1963, berdirilah Universitas Jenderal Soedirman secara resmi didirikan, dan diresmikan oleh Menteri PTIP Prof. Dr. Tojib Hadiwidjaja bertempat di rumah Dinas Residen Banyumas.    Pada awalnya UNSOED memiliki tiga fakultas, yaitu Fakultas Pertanian, Fakultas Biologi, dan Fakultas Ekonomi. Dalam perkembangannya, Unsoed membuka beberapa fakultas lagi, yaitu Fakultas Peternakan (1966), Fakultas Hukum (1982), Fakultas Ilmu Sosial dan Ilmu Politik (1993), Program Pascasarjana (1994). Pada tahun 2007, berdiri Fakultas Kedokteran dan Ilmu-ilmu Kesehatan serta Fakultas Sains dan Teknik.    Pada tahun 2014, terjadi perubahan organisasi, di mana Fakultas Kedokteran dan Ilmu-ilmu Kesehatan dikembangkan menjadi Fakultas Kedokteran dan Fakultas Ilmu-ilmu Kesehatan. Selain itu, Fakultas Sains & Teknik juga dikembangkan  Fakultas Teknik, Fakultas Matematika dan Ilmu Pengetahuan Alam serta Fakultas Perikanan dan Ilmu Kelautan. Masih di tahun yang sama juga UNSOED juga membuka Fakultas Ilmu Budaya yang sebelumnya berada di bawah administrasi Fakultas Ilmu Sosial dan Ilmu Politik.    Kini, di usianya yang ke-53, UNSOED menegaskan komitmennya sebagai perguruan tinggi yang diakui dunia sebagai pusat  pengembangan  sumberdaya  perdesaan dan kearifan lokal UNSOED saat ini juga telah, sedang dan terus mengembangkan kemitraan strategis dengan sesama perguruan tinggi, kalangan pebisnis, masyarakat dan pemerintah pusat/daerah untuk bersama-sama mengembangkan potensi yang ada dalam rangka meningkatkan peran dan aktualisasinya, sehingga kiprah ketridharmaannya dapat dirasakan kemanfaatannya bagi nusa, bangsa, negara dan nilai-nilai kemanusiaan.",177931,95491,156.91,84.21,531206.939,212634.862,437.57,175.15,13,33,JAWA TENGAH,189,33.02,KAB. BANYUMAS,030000,Prov. Jawa Tengah,030227,Kec. Purwokerto Utara
13,061001,Universitas Kristen Satya Wacana,UKSW,ID,Universitas,6,6,www.uksw.edu,Jalan Diponegoro 52-60,"Universitas Kristen Satya Wacana dapat mewujudkan citra dirinya seperti sekarang ini setelah melalui tahap-tahap perkembangan kelembagaan yang dalam garis besarnya adalah sebagai berikut: diujung tahun 1954 Ds Basoeki Probowinoto dan Ds Tan Ik Hay dan beberapa orang sebagai pendidik Kristen menggagas berdirinya suatu Perguruan Tinggi Pendidikan Guru Kristen. Pada tanggal 3 Februari 1956 dengan Akta Notaris Tan A Sioe No. 21 di Semarang Dibentuk Yayasan Perguruan Tinggi Pendidikan Guru Kristen Indonesia (YPTPGKI) dengan ketua S.M.A. Pasariboe, yang kemudian mendirikan Perguruan Tinggi Pendidikan Guru Kristen Indonesia yang diresmikan pada tanggal 30 November 1956 di Hotel Kalitaman Salatiga dengan O.Nothohamidjojo sebagai Dekan pertama.    Sesuai dengan kebijakan pemerintah pada masa itu, maka pada tanggal 17 Juli 1959 diputuskan oleh Dewan Pengurus Yayasan Perguruan untuk mengubah Perguruan Tinggi Pendidikan Guru Kristen Indonesia (PTPG-KI) menjadi Fakultas Keguruan dan Ilmu Pendidikan Kristen Indonesia (FKIP-KI).    Mengingat bahwa Fakultas Keguruan dan Ilmu Pendidikan (FKIP) seharusnya merupakan bagian dari sebuah Universitas, maka Dewan Pengurus Yayasan Perguruan Tinggi Pendidikan Guru Kristen Indonesia memutuskan untuk menyelenggarakan sebuah Universitas Kristen yang pendiriannya diumumkan secara resmi pada tanggal 5 Desember 1959 Universitas ini kemudian bernama Universitas Kristen Satya Wacana (UKSW).    Dalam tahun 1964 Fakultas Ilmu Keguruan dan Ilmu Pendidikan berubah menjadi institut Keguruan dan Ilmu Pendidikan (IKIP). Berdasarkan SK Mendikbud No 082/0/1977 tanggal 29 Maret 1977 IKIP menjadi FKIP kembali dan diintegrasikan kembali ke dalam Universitas Kristen Satya Wacana.",101145,55397,203.92,111.69,530747.8625,289244.556,1184.71,645.64,13,33,JAWA TENGAH,219,33.73,KOTA SALATIGA,030000,Prov. Jawa Tengah,036200,Kota Salatiga
1066,031019,Universitas Mercu Buana,UMB,ID,Universitas,3,3,www.mercubuana.ac.id,Jl Raya Meruya Selatan Kembangan,Perguruan Tinggi Swasta terakreditasi institusi A.,95752,47761,96.82,48.29,517185.286,274945.66,835.52,444.18,11,31,DKI JAKARTA,158,31.73,KOTA ADM. JAKARTA BARAT,010000,Prov. D.K.I. Jakarta,016200,Kota Jakarta Barat
392,001029,Universitas Halu Oleo,UHO,ID,Universitas,9,,www.uho.ac.id,"Kampus Bumi Tridharma Anduonohu, Jalan H.E.A. Mokodompit, Kodya Kendari, Sulawes","Universitas Halu Oleo (UHO) adalah sebuah universitas negeri yang terletak di Kendari, Sulawesi Tenggara, Indonesia. Didirikan pada tahun 1981",130478,60732,82.01,38.17,511689.9685,206677.6695,335.98,135.7,28,74,SULAWESI TENGGARA,438,74.71,KOTA KENDARI,200000,Prov. Sulawesi Tenggara,206000,Kota Kendari
411,001015,Universitas Mulawarman,UNMUL,ID,Universitas,11,,www.unmul.ac.id,Jalan Kuaro Gunung Kelua,"Universitas Mulawarman merupakan Perguruan Tinggi Negeri Badan Layanan Umum (PTN BLU) yang ada di Provinsi Kalimantan Timur, tepatnya berada di kota Samarinda. Unmul memiliki Pola Ilmiah Pokok (PIP) yakni "" Tropical Studies"" yang akan menjadi Pusat Unggulan Studi dan Kajian terkait ""Tropical"".",122054,59377,103.44,50.32,506995.8705,241762.034,368.99,175.95,23,64,KALIMANTAN TIMUR,364,64.72,KOTA SAMARINDA,160000,Prov. Kalimantan Timur,166005,Kec. Samarinda Ulu
2056,071027,Universitas Islam Malang,UNISMA,ID,Universitas,7,7,https://unisma.ac.id/,Jalan Mayjen Haryono No 193,"Universitas Islam Malang yang lebih dikenal dengan UNISMA, berdirinya Universitas ini dipelopori oleh para Sarjana Muslim yang berhaluan Ahlussunnah wal Jama'ah. Para Sarjana Muslim tersebut kemudian sepakat Untuk merealisasikan amanat tersebut dengan membentuk Panitia Sembilan yang bertugas menangani konsep dan bentuk teknis dalam rencana pendirian suatu Perguruan Tinggi.  Visi Universitas Islam Malang adalah :    Menjadi Universitas unggul bertaraf internasional, berorientasi masa depan dalam IPTEKS dan budaya, untuk kemaslahatan umat yang berakhlaqul karimah, berlandaskan Islam Ahlussunnah waljama'ah  b. Misi Universitas Islam Malang adalah :    Meningkatkan kualitas pendidikan, penelitian, pengabdian kepada masyarakat, yang berpihak pada kemaslahatan umat menuju universitas berkualifikasi internasional (world class university)  Mengembangkan dan menyebarluaskan akses pendidikan dan ajaran Islam Ahlussunnah waljama'ah .  Menguatkan kapasitas institusi untuk mewujudkan kualitas pendidikan dan pembelajaran yang handal serta unggul berstandar internasional dengan meningkatkan tata kelola yang baik ( Good University Governance)  c.  Tujuan Universitas Islam Malang adalah :    Mengembangkan proses pembelajaran dan suasana akademik yang kondusif bagi penyelenggaraan pendidikan, penelitian dan pengabdian kepada masyarakat  berbasis teknologi  Mengembangkan ilmu pengetahuan, teknologi, seni, dan budaya guna meningkatkan taraf kehidupan masyarakat dan kemaslahatan umat  Menghasilkan sumber daya manusia berkualitas dan bertaqwa yang mampu bersaing di era global dengan sikap toleran dan moderat  Mewujudkan UNISMA sebagai perguruan tinggi Islam yang bertata kelola baik (good university governance)",34399,20091,90.29,52.73,488037.7365,242143.6455,1301.43,645.72,15,35,JAWA TIMUR,259,35.73,KOTA MALANG,050000,Prov. Jawa Timur,056105,Kec. Lowokwaru
477,031016,Universitas Trisakti,,ID,Universitas,3,3,www.trisakti.ac.id,Jalan Kyai Tapa No 1 Grogol,,118083,48223,147.05,60.05,483066.33,272304.359,627.36,353.64,11,31,DKI JAKARTA,158,31.73,KOTA ADM. JAKARTA BARAT,010000,Prov. D.K.I. Jakarta,016200,Kota Jakarta Barat
402,001030,Universitas Bengkulu,Unib,ID,Universitas,,,www.unib.ac.id,Jalan WR Supratman Kandang Limun,"Universitas Bengkulu (UNIB) merupakan perguruan tinggi di lingkungan Kementerian Pendidikan, Kebudayaan, Riset dan Teknologi yang berkedudukan di Kota Bengkulu, Provinsi Bengkulu. Universitas Bengkulu didirikan berdasarkan Keputusan Presiden Republik Indonesia Nomor 17 Tahun 1982 tentang Pendirian Universitas Bengkulu pada tanggal 31 Maret 1982 dan diresmikan pada tanggal 24 April 1982. Sebagai perguruan tinggi negeri pertama yang ada di Provinsi Bengkulu, UNIB telah memberikan andil besar dalam perkembangan pendidikan bagi masyarakat di Provinsi Bengkulu, Indonesia.Â     UNIB mengimplementasikan visi dan misinya sesuai dengan rencana strategis Kemendikbudristek. Renstra Kemendikbudristek yang relevan dengan pendidikan tinggi adalah (1) penekanan fokus pada mutu dan relevansi pendidikan yang berpusat pada perkembangan peserta didik; (2) pengembangan karakter peserta didik; (3) penekanan pada perluasan akses pendidikan bermutu, terutama melalui afirmasi yang berkeadilan dan inklusif; (4) pelestarian dan pemajuan budaya, bahasa, dan sastra Indonesia serta pengaruh utamanya dalam pendidikan. Renstra ini merupakan turunan dari visi dan misi Kemendikbudristek, yaitu mewujudkan Indonesia maju yang berdaulat, mandiri, dan berkepribadian melalui terciptanya Pelajar Pancasila yang bernalar kritis, kreatif, mandiri, beriman, bertakwa kepada Tuhan Yang Maha Esa, dan berakhlak mulia, bergotong royong, dan berkebhinekaan global, dengan misi (1) Mewujudkan pendidikan yang relevan dan berkualitas tinggi, merata dan berkelanjutan, didukung oleh infrastruktur dan teknologi; (2) Mewujudkan pelestarian dan pemajuan kebudayaan serta pengembangan bahasa dan sastra. (3) Mengoptimalkan peran serta seluruh pemangku kepentingan untuk mendukung transformasi dan reformasi pengelolaan pendidikan dan kebudayaan (Permendikbud No 22 Tahun 2020).",110502,53831,117.31,57.15,466779.5895,202935.844,522.12,227,7,17,BENGKULU,125,17.71,KOTA BENGKULU,260000,Prov. Bengkulu,266004,Kec. Muara Bangkahulu
